Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct
59438900,09/29/2023 07:18:41 PM,10/01/2023 02:00:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11208,222 AMBER STREET,AMBER STREET,DUMONT AVENUE,LINDEN BOULEVARD,DUMONT AVENUE,LINDEN BOULEVARD,ADDRESS,BROOKLYN,AMBER STREET,,Closed,,,10/01/2023 02:00:00 PM,05 BROOKLYN,3044730016,BROOKLYN,1023511,183823,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67114136004482,-73.85846829108532,"(40.67114136004482, -73.85846829108532)",17215,45,2,25,47,47
59448958,09/29/2023 07:18:40 PM,09/30/2023 12:20:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11222,118 OAK STREET,OAK STREET,FRANKLIN STREET,GUERNSEY STREET,FRANKLIN STREET,GUERNSEY STREET,ADDRESS,BROOKLYN,OAK STREET,,Closed,,,09/30/2023 12:20:00 AM,01 BROOKLYN,3025720018,BROOKLYN,996401,204455,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.727850090741526,-73.95615968568409,"(40.727850090741526, -73.95615968568409)",18182,36,2,38,57,57
59445465,09/29/2023 07:17:29 PM,09/30/2023 01:20:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10466,3517 EDSON AVENUE,EDSON AVENUE,BOSTON ROAD,NEEDHAM AVENUE,BOSTON ROAD,NEEDHAM AVENUE,ADDRESS,BRONX,EDSON AVENUE,,Closed,,,09/30/2023 01:20:00 PM,12 BRONX,2048930036,BRONX,1028502,260480,ONLINE,Unspecified,BRONX,,,,,,,,40.881520657479875,-73.8399714706342,"(40.881520657479875, -73.8399714706342)",11275,29,5,2,30,30
58958927,09/29/2023 07:17:00 PM,09/29/2023 10:25:00 PM,DEP,Department of Environmental Protection,Sewer,Highway Flooding (SH),,10035,RFK BRIDGE,RFK BRIDGE,E 96 St (Exit 14),RFK Br (Exit 17),,,PLACENAME,NEW YORK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the highway flooding.,09/29/2023 10:25:00 PM,11 MANHATTAN,1018190010,MANHATTAN,1003893,231052,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80083849904761,-73.92905114069042,"(40.80083849904761, -73.92905114069042)",13093,7,4,35,16,16
58962079,09/29/2023 07:17:00 PM,09/30/2023 12:10:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11229,3182 AVENUE V,AVENUE V,STUART ST,BURNETT ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 12:10:00 PM,15 BROOKLYN,3088247502,BROOKLYN,1003091,158166,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60078538932968,-73.93215180166145,"(40.60078538932968, -73.93215180166145)",13512,32,2,8,36,36
59459587,09/29/2023 07:16:14 PM,09/29/2023 10:25:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Highway,Highway,,,,,,,,,,,,Closed,,,09/29/2023 10:25:00 PM,Unspecified MANHATTAN,,MANHATTAN,,,ONLINE,Unspecified,MANHATTAN,,,,FDR Dr,Northbound/Uptown,Roadway,E 96 St (Exit 14) - RFK Bridge Bruckner Expwy Grand Central Pkwy (Exit 17),,,,,,,,,
59438623,09/29/2023 07:15:26 PM,09/30/2023 12:10:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11229,3182 AVENUE V,AVENUE V,STUART STREET,BURNETT STREET,STUART STREET,BURNETT STREET,ADDRESS,BROOKLYN,AVENUE V,,Closed,,,09/30/2023 12:10:00 PM,15 BROOKLYN,3088247502,BROOKLYN,1003091,158166,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60078538932968,-73.93215180166145,"(40.60078538932968, -73.93215180166145)",13512,32,2,8,36,36
58960514,09/29/2023 07:11:00 PM,10/01/2023 07:55:00 PM,DEP,Department of Environmental Protection,Sewer,Manhole Overflow (Use Comments) (SA1),,11434,173-25 VASWANI AVENUE,VASWANI AVENUE,BAISLEY BLVD,MERRILL ST,,,ADDRESS,JAMAICA,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and attributed to grease. Work was performed to relieve the blockage.,10/01/2023 07:55:00 PM,12 QUEENS,4125150039,QUEENS,1048079,187927,ONLINE,Unspecified,QUEENS,,,,,,,,40.68226283265554,-73.7698647379323,"(40.68226283265554, -73.7698647379323)",24669,41,3,6,71,71
58962080,09/29/2023 07:11:00 PM,09/30/2023 05:35:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11205,272 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,CLASSON AVE,TAAFFE PL,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 05:35:00 AM,03 BROOKLYN,3019247501,BROOKLYN,995253,191563,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69246611659438,-73.96032269095159,"(40.69246611659438, -73.96032269095159)",17212,69,2,38,51,51
58963593,09/29/2023 07:11:00 PM,09/30/2023 09:15:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11369,106-30 DITMARS BOULEVARD,DITMARS BOULEVARD,27 AVE,29 AVE,,,ADDRESS,EAST ELMHURST,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 09:15:00 AM,03 QUEENS,4016650022,QUEENS,1021969,218191,ONLINE,Unspecified,QUEENS,,,,,,,,40.76547984245898,-73.86383444182769,"(40.76547984245898, -73.86383444182769)",14511,65,3,21,73,73
58959026,09/29/2023 07:11:00 PM,09/30/2023 10:10:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11434,120-09 MARSDEN STREET,MARSDEN STREET,120 AVE,170 ST,,,ADDRESS,JAMAICA,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 10:10:00 AM,12 QUEENS,4123860044,QUEENS,1046455,187951,ONLINE,Unspecified,QUEENS,,,,,,,,40.682340268749485,-73.77571981743345,"(40.682340268749485, -73.77571981743345)",24669,41,3,6,71,71
58962164,09/29/2023 07:11:00 PM,09/29/2023 07:14:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10306,141 HAVEN AVENUE,HAVEN AVENUE,ADAMS AVE,HUNTER AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 07:14:00 PM,02 STATEN ISLAND,5036730019,STATEN ISLAND,956932,150202,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.57890373939722,-74.09834244727871,"(40.57890373939722, -74.09834244727871)",10693,30,1,14,76,76
59445549,09/29/2023 07:10:45 PM,09/30/2023 10:10:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11434,120-09 MARSDEN STREET,MARSDEN STREET,120 AVENUE,,120 AVENUE,,ADDRESS,JAMAICA,MARSDEN STREET,,Closed,,,09/30/2023 10:10:00 AM,12 QUEENS,4123860044,QUEENS,1046455,187951,ONLINE,Unspecified,QUEENS,,,,,,,,40.682340268749485,-73.77571981743345,"(40.682340268749485, -73.77571981743345)",24669,41,3,6,71,71
59449080,09/29/2023 07:10:34 PM,09/30/2023 05:35:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11205,272 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,CLASSON AVENUE,TAAFFE PLACE,CLASSON AVENUE,TAAFFE PLACE,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,,Closed,,,09/30/2023 05:35:00 AM,03 BROOKLYN,3019247501,BROOKLYN,995253,191563,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69246611659438,-73.96032269095159,"(40.69246611659438, -73.96032269095159)",17212,69,2,38,51,51
59452659,09/29/2023 07:10:22 PM,09/29/2023 07:14:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10306,141 HAVEN AVENUE,HAVEN AVENUE,ADAMS AVENUE,HUNTER AVENUE,ADAMS AVENUE,HUNTER AVENUE,ADDRESS,STATEN ISLAND,HAVEN AVENUE,,Closed,,,09/29/2023 07:14:00 PM,02 STATEN ISLAND,5036730019,STATEN ISLAND,956932,150202,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.57890373939722,-74.09834244727871,"(40.57890373939722, -74.09834244727871)",10693,30,1,14,76,76
59452436,09/29/2023 07:09:44 PM,09/30/2023 09:15:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11369,106-30 DITMARS BOULEVARD,DITMARS BOULEVARD,27 AVENUE,29 AVENUE,27 AVENUE,29 AVENUE,ADDRESS,EAST ELMHURST,DITMARS BOULEVARD,,Closed,,,09/30/2023 09:15:00 AM,03 QUEENS,4016650022,QUEENS,1021969,218191,ONLINE,Unspecified,QUEENS,,,,,,,,40.76547984245898,-73.86383444182769,"(40.76547984245898, -73.86383444182769)",14511,65,3,21,73,73
58963484,09/29/2023 07:08:00 PM,10/01/2023 10:25:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10469,1368 EAST GUN HILL ROAD,EAST GUN HILL ROAD,SEYMOUR AVE,DYRE AVENUE LINE,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection inspected your complaint and determined that the catch basin is now functioning properly.  If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",10/01/2023 10:25:00 AM,11 BRONX,2045640010,BRONX,1026878,256377,ONLINE,Unspecified,BRONX,,,,,,,,40.8702671993816,-73.84587043753002,"(40.8702671993816, -73.84587043753002)",11607,59,5,2,32,32
58957544,09/29/2023 07:08:00 PM,09/30/2023 06:10:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11354,29-49 143 STREET,143 STREET,29 RD,BAYSIDE AVE,,,ADDRESS,FLUSHING,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 06:10:00 PM,07 QUEENS,4047740063,QUEENS,1032551,220209,PHONE,Unspecified,QUEENS,,,,,,,,40.770967235604274,-73.8256190183344,"(40.770967235604274, -73.8256190183344)",13832,22,3,3,67,67
58955896,09/29/2023 07:08:00 PM,09/29/2023 09:09:00 PM,DEP,Department of Environmental Protection,Sewer,Culvert Blocked/Needs Cleaning (SE),,10464,412 HUNTER AVENUE,HUNTER AVENUE,DITMARS ST,BOWNE ST,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 09:09:00 PM,10 BRONX,2056340152,BRONX,1042742,249015,ONLINE,Unspecified,BRONX,,,,,,,,40.84996991369652,-73.78857559703025,"(40.84996991369652, -73.78857559703025)",11273,43,5,12,28,28
58959147,09/29/2023 07:08:00 PM,10/01/2023 10:40:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11385,90-14 UNION TURNPIKE,UNION TURNPIKE,MARGARET PL,LIRR MONTAUK LINE,,,ADDRESS,RIDGEWOOD,,,Closed,,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,10/01/2023 10:40:00 AM,06 QUEENS,4038800066,QUEENS,1024000,196582,PHONE,Unspecified,QUEENS,,,,,,,,40.706159654414,-73.85663022212145,"(40.706159654414, -73.85663022212145)",15310,40,3,34,62,62
58957545,09/29/2023 07:08:00 PM,09/30/2023 12:40:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10460,1104 EAST TREMONT AVENUE,EAST TREMONT AVENUE,DEVOE AVE,BRONX PARK AVE,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 12:40:00 PM,06 BRONX,2039060055,BRONX,1018280,245326,ONLINE,Unspecified,BRONX,,,,,,,,40.839972866862915,-73.87701417906122,"(40.839972866862915, -73.87701417906122)",11269,35,5,22,31,31
58963594,09/29/2023 07:08:00 PM,09/30/2023 10:00:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11691,32-19 HEALY AVENUE,HEALY AVENUE,BAY 32 ST,BAY 32 PL,,,ADDRESS,FAR ROCKAWAY,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 10:00:00 AM,14 QUEENS,4157490194,QUEENS,1048429,159201,ONLINE,Unspecified,QUEENS,,,,,,,,40.60341388617494,-73.7688760910062,"(40.60341388617494, -73.7688760910062)",20529,51,3,47,59,59
59456046,09/29/2023 07:07:43 PM,10/01/2023 10:25:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10469,1368 EAST GUN HILL ROAD,EAST GUN HILL ROAD,SEYMOUR AVENUE,DYRE AVENUE LINE,SEYMOUR AVENUE,DYRE AVENUE LINE,ADDRESS,BRONX,EAST GUN HILL ROAD,,Closed,,,10/01/2023 10:25:00 AM,11 BRONX,2045640010,BRONX,1026878,256377,ONLINE,Unspecified,BRONX,,,,,,,,40.8702671993816,-73.84587043753002,"(40.8702671993816, -73.84587043753002)",11607,59,5,2,32,32
59438841,09/29/2023 07:07:42 PM,10/01/2023 10:40:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11385,90-14 UNION TURNPIKE,UNION TURNPIKE,MARGARET PLACE,LIRR MONTAUK LINE,MARGARET PLACE,LIRR MONTAUK LINE,ADDRESS,RIDGEWOOD,UNION TURNPIKE,,Closed,,,10/01/2023 10:40:00 AM,06 QUEENS,4038800066,QUEENS,1024000,196582,PHONE,Unspecified,QUEENS,,,,,,,,40.706159654414,-73.85663022212145,"(40.706159654414, -73.85663022212145)",15310,40,3,34,62,62
59435387,09/29/2023 07:07:22 PM,09/30/2023 06:10:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11354,29-49 143 STREET,143 STREET,29 ROAD,BAYSIDE AVENUE,29 ROAD,BAYSIDE AVENUE,ADDRESS,FLUSHING,143 STREET,,Closed,,,09/30/2023 06:10:00 PM,07 QUEENS,4047740063,QUEENS,1032551,220209,PHONE,Unspecified,QUEENS,,,,,,,,40.770967235604274,-73.8256190183344,"(40.770967235604274, -73.8256190183344)",13832,22,3,3,67,67
59448999,09/29/2023 07:06:43 PM,09/30/2023 10:00:00 AM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11691,32-19 HEALY AVENUE,HEALY AVENUE,BAY   32 STREET,BAY   32 PLACE,BAY   32 STREET,BAY   32 PLACE,ADDRESS,FAR ROCKAWAY,HEALY AVENUE,,Closed,,,09/30/2023 10:00:00 AM,14 QUEENS,4157490194,QUEENS,1048325,159169,ONLINE,Unspecified,QUEENS,,,,,,,,40.60332680556031,-73.76925092167818,"(40.60332680556031, -73.76925092167818)",20529,51,3,47,59,59
59455970,09/29/2023 07:05:53 PM,09/30/2023 12:40:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10460,1104 EAST TREMONT AVENUE,EAST TREMONT AVENUE,DEVOE AVENUE,BRONX PARK AVENUE,DEVOE AVENUE,BRONX PARK AVENUE,ADDRESS,BRONX,EAST TREMONT AVENUE,,Closed,,,09/30/2023 12:40:00 PM,06 BRONX,2039060055,BRONX,1018280,245326,ONLINE,Unspecified,BRONX,,,,,,,,40.839972866862915,-73.87701417906122,"(40.839972866862915, -73.87701417906122)",11269,35,5,22,31,31
58960544,09/29/2023 07:05:00 PM,09/30/2023 02:55:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11236,1058 EAST  100 STREET,EAST  100 STREET,AVENUE J,AVENUE K,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 02:55:00 PM,18 BROOKLYN,3082260063,BROOKLYN,1013258,173406,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64258853219566,-73.89547402833054,"(40.64258853219566, -73.89547402833054)",13827,5,2,8,42,42
58965222,09/29/2023 07:05:00 PM,09/29/2023 07:15:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11234,2266 EAST   71 STREET,EAST   71 STREET,AVENUE V,AVENUE W,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",09/29/2023 07:15:00 PM,18 BROOKLYN,3084390067,BROOKLYN,1010761,164148,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61718511750377,-73.90450795176822,"(40.61718511750377, -73.90450795176822)",13825,5,2,8,38,38
58965221,09/29/2023 07:05:00 PM,09/29/2023 08:20:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10461,1400 BENSON STREET,BENSON STREET,BENSON ST,E TREMONT AVE,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/29/2023 08:20:00 PM,10 BRONX,2039840001,BRONX,1027398,245587,PHONE,Unspecified,BRONX,,,,,,,,40.84064939080307,-73.84405973476271,"(40.84064939080307, -73.84405973476271)",11270,43,5,12,28,28
59435388,09/29/2023 07:04:31 PM,09/29/2023 08:20:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10461,1400 BENSON STREET,BENSON STREET,TRATMAN AVENUE,FRISBY AVENUE,TRATMAN AVENUE,FRISBY AVENUE,ADDRESS,BRONX,BENSON STREET,,Closed,,,09/29/2023 08:20:00 PM,10 BRONX,2039840001,BRONX,1027398,245587,PHONE,Unspecified,BRONX,,,,,,,,40.84064939080307,-73.84405973476271,"(40.84064939080307, -73.84405973476271)",11270,43,5,12,28,28
59438732,09/29/2023 07:02:22 PM,09/29/2023 07:15:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11234,2266 EAST   71 STREET,EAST   71 STREET,AVENUE V,AVENUE W,AVENUE V,AVENUE W,ADDRESS,BROOKLYN,EAST   71 STREET,,Closed,,,09/29/2023 07:15:00 PM,18 BROOKLYN,3084390067,BROOKLYN,1010761,164148,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61718511750377,-73.90450795176822,"(40.61718511750377, -73.90450795176822)",13825,5,2,8,38,38
59435391,09/29/2023 07:02:04 PM,09/30/2023 02:55:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11236,1058 EAST  100 STREET,EAST  100 STREET,AVENUE J,AVENUE K,AVENUE J,AVENUE K,ADDRESS,BROOKLYN,EAST  100 STREET,,Closed,,,09/30/2023 02:55:00 PM,18 BROOKLYN,3082260063,BROOKLYN,1013258,173406,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64258853219566,-73.89547402833054,"(40.64258853219566, -73.89547402833054)",13827,5,2,8,42,42
58963485,09/29/2023 07:02:00 PM,10/01/2023 01:20:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11232,723 4 AVENUE,4 AVENUE,23 ST,24 ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",10/01/2023 01:20:00 PM,07 BROOKLYN,3006490001,BROOKLYN,985038,180199,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6612813070868,-73.99715976533709,"(40.6612813070868, -73.99715976533709)",13515,9,2,7,45,45
58959027,09/29/2023 07:02:00 PM,09/30/2023 02:35:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11422,245-23 149 DRIVE,149 DRIVE,HUXLEY ST,253 ST,,,ADDRESS,ROSEDALE,,,Closed,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,09/30/2023 02:35:00 PM,13 QUEENS,4136450034,QUEENS,1057025,176791,PHONE,Unspecified,QUEENS,,,,,,,,40.65162809680765,-73.73773035639638,"(40.65162809680765, -73.73773035639638)",24018,63,3,47,63,63
58956055,09/29/2023 07:02:00 PM,10/01/2023 09:20:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11230,1583 EAST   15 STREET,EAST   15 STREET,AVENUE O,AVENUE P,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",10/01/2023 09:20:00 AM,14 BROOKLYN,3067620056,BROOKLYN,995714,161912,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61108000610622,-73.95871070310919,"(40.61108000610622, -73.95871070310919)",13513,60,2,15,43,43
58962081,09/29/2023 07:02:00 PM,09/30/2023 12:35:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11368,104-57 47 AVENUE,47 AVENUE,104 ST,108 ST,,,ADDRESS,CORONA,,,Closed,,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,09/30/2023 12:35:00 PM,04 QUEENS,4019900057,QUEENS,1023296,211050,PHONE,Unspecified,QUEENS,,,,,,,,40.745873879471596,-73.85908545080508,"(40.745873879471596, -73.85908545080508)",14510,66,3,21,68,68
59438631,09/29/2023 06:59:47 PM,09/30/2023 12:35:00 PM,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11368,104-57 47 AVENUE,47 AVENUE,104 STREET,108 STREET,104 STREET,108 STREET,ADDRESS,CORONA,47 AVENUE,,Closed,,,09/30/2023 12:35:00 PM,04 QUEENS,4019900057,QUEENS,1023296,211050,PHONE,Unspecified,QUEENS,,,,,,,,40.745873879471596,-73.85908545080508,"(40.745873879471596, -73.85908545080508)",14510,66,3,21,68,68
